timestamp,trades,pret,target,gain,pct,cont
2018-09-06 00:00:00,trx,0.0153433012440745,-0.0051836955458231,0.03820940441741195,0.5263241421807978,0
2018-09-06 02:00:00,xrp,0.0665727094865056,0.0089524540407459,0.080078469619109,0.8912094423972771,0
2018-09-06 04:00:00,ont,0.0230263168233433,0.0009270204670812,0.04094041611171827,0.5285833679333242,0
2018-09-06 06:00:00,bnb,0.0103495178327444,-0.0059695288864409,0.026639795736906682,0.7140393344873149,0
2018-09-06 08:00:00,xlm,0.0122535837175121,0.0016839256486453,0.02228277233303277,0.8350089101169333,0
2018-09-06 10:00:00,neo,0.0092892538261905,3.874942221216392e-05,0.028831510293482642,0.4644300568462831,0
2018-09-06 12:00:00,nuls,0.0137768826856637,-0.0278328336935533,0.02546233860868832,0.6327987063859251,0
2018-09-06 14:00:00,neo,0.0513835479791765,0.0172231427613822,0.07152106334096854,0.926068856991384,0
2018-09-06 16:00:00,qtum,0.0217186201410639,0.0107019636383342,0.047711815028056444,0.8673385871541682,0
2018-09-06 18:00:00,xrp,0.0200016444503255,-0.0284933925237654,0.03569378910944287,0.7329302197899507,0
2018-09-06 20:00:00,neo,0.0317023738593364,0.0058985702506223,0.05556558903731649,0.8407481579528824,0
2018-09-06 22:00:00,xlm,0.0139862437543847,-0.0142891252063587,0.027139776113055663,0.9590687579744779,0
2018-09-07 00:00:00,ont,0.0629192019837582,-0.0210691852455277,0.07589419782896535,0.8347395025850214,0
2018-09-07 02:00:00,icx,0.0369421439568891,0.0315626034279389,0.04665775398808347,0.98459056984028,0
2018-09-07 04:00:00,ltc,0.0056272078431435,0.0055003704842704,0.008175739916752692,0.6795731930441259,0
2018-09-07 06:00:00,iota,0.0215250483432515,0.0218526116678994,0.03817968497702958,0.8550132073100152,0
2018-09-07 08:00:00,icx,-0.0101118900913352,0.0272312948247966,0.024835758891230138,0.13431283419897824,0
2018-09-07 10:00:00,qtum,0.0063457304027622,0.0137739908587766,0.03867996349715361,0.7089589132366271,0
2018-09-07 12:00:00,xlm,0.0088227723706547,-0.0240204795478678,0.03186693733692043,0.7059731252082622,0
2018-09-07 14:00:00,ont,0.0245464269189349,0.0098615116676626,0.04158213479055215,0.6263800560782518,0
2018-09-07 16:00:00,qtum,0.031562414174917,0.0123356895813006,0.04453719467633349,0.729469734413589,0
2018-09-07 18:00:00,iota,0.0187774487123182,0.0062294395796942,0.024322135891560563,0.8185270244802835,0
2018-09-07 20:00:00,ltc,0.0058832117889968,-0.001390355958424,0.012487277126870519,0.8566704802003122,0
2018-09-07 22:00:00,vet,0.0194810542330526,0.0065988387380078,0.02817347863663885,0.745929191248687,0
2018-09-08 00:00:00,eos,0.0046524376425691,-0.0009343593901043,0.013394729902595217,0.6298181830768563,0
2018-09-08 02:00:00,ont,0.0142156292063294,0.0026315331259127,0.026475506952035675,0.6052772278975491,0
2018-09-08 04:00:00,iota,0.0067165989474107,-0.0135840460566213,0.01177854030415955,0.8270351448008931,0
2018-09-08 06:00:00,iota,0.0135840460566213,-0.0067278534521573,0.023228142222846634,0.8768769647036762,1
2018-09-08 08:00:00,nuls,0.0130825005382484,0.0136491360116738,0.019132275367508174,0.4699503706527981,0
2018-09-08 10:00:00,ltc,0.0118492120942118,0.0026771843502459,0.013836894044888267,0.930631548087568,0
2018-09-08 12:00:00,vet,0.0129957882354653,0.0033953795473443,0.02525390077489015,0.4169460578364926,0
2018-09-08 14:00:00,ont,0.0047509804125207,0.0072166874319451,0.014866926001521914,0.728397802656619,0
2018-09-08 16:00:00,xlm,0.0046445589926788,0.0174557925638586,0.01242290327565259,0.45891149549366483,0
2018-09-08 18:00:00,bnb,-0.0038641395096116,0.0089073730866642,0.020858901491112705,0.6666770882083926,0
2018-09-08 20:00:00,icx,0.0007129639427897,0.0119381354803518,0.035585952542573865,0.4978684664773012,0
2018-09-08 22:00:00,nuls,0.0044995009439477,0.0063156422151599,0.016756855402532148,0.6562594895620969,0
2018-09-09 00:00:00,etc,0.0132732381675023,-0.0092670190805854,0.019741877467912686,0.7011419221265297,0
2018-09-09 02:00:00,neo,0.0122296432346142,0.0241575659315619,0.018801299419518278,0.5620007938193883,0
2018-09-09 04:00:00,bnb,-0.0010525601384902,-0.0059681096141406,0.024487861160922893,0.5295820387428282,0
2018-09-09 06:00:00,iota,0.0278075821154425,-0.0024677943259828,0.03140877871313869,0.8357072922625803,0
2018-09-09 08:00:00,vet,0.0093382802536591,-0.0051454853175286,0.025584994628914275,0.5290893183943479,0
2018-09-09 10:00:00,eth,0.0360684312151721,0.0044546140380511,0.053059172523535016,0.7417455411417779,0
2018-09-09 12:00:00,eos,0.0313506735463342,-0.0130279837445077,0.04369910287462612,0.7621356211977718,0
2018-09-09 14:00:00,icx,0.0223662250611471,0.0312273510573631,0.027025344260298952,0.687840755531918,0
2018-09-09 16:00:00,etc,-0.0005246034358794,0.0191883226623481,0.011987760401312482,0.3998342601711699,0
2018-09-09 18:00:00,eos,0.001855499155921,-0.0053412749053798,0.014574985333046018,0.45220805542962267,0
2018-09-09 20:00:00,iota,0.0350378919611497,0.0171352158502128,0.039971676688096064,0.9375254962879859,0
2018-09-09 22:00:00,qtum,0.0056520196125414,0.0048843831238569,0.01125124240771323,0.6896470865371327,0
2018-09-10 00:00:00,bnb,0.0114078795383519,0.0089288423543588,0.02178462399686219,0.726484898317671,0
2018-09-10 02:00:00,iota,0.0429370519359958,-0.0075442046134085,0.06372619033804248,0.6815569738034534,0
2018-09-10 04:00:00,trx,0.012640962496581,0.0040869098996298,0.029229307724891507,0.525365220855855,0
2018-09-10 06:00:00,eos,0.0051311823212489,0.0040079288581006,0.020145667458399644,0.800382756553197,0
2018-09-10 08:00:00,icx,0.010642261364171,0.0116703622481201,0.016354567799078023,0.7743990484839534,0
2018-09-10 10:00:00,vet,0.0289756293825847,0.0100544449874288,0.04723422439311857,0.9265857958030861,0
2018-09-10 12:00:00,iota,0.0173669177238191,0.017526041619929,0.03408970278487498,0.9947699359776937,0
2018-09-10 14:00:00,xlm,0.0052364339718412,0.0058159242004745,0.008449390702252159,0.7013972924262979,0
2018-09-10 16:00:00,neo,0.0121771480898922,0.0180786374615543,0.015537990250425647,0.6236832165779467,0
2018-09-10 18:00:00,iota,0.0005368229779769,-0.0110174293697137,0.020420326004415807,0.7838899161177528,0
2018-09-10 20:00:00,eth,0.0240664565901623,0.0005492272754831,0.03345168819544294,0.791063407076629,0
2018-09-10 22:00:00,nuls,0.0160333396163428,0.008196512022621,0.029120775492140864,0.5417597418229877,0
2018-09-11 00:00:00,xrp,0.0133502558686185,-0.0052385599148911,0.017863176116965963,1.0,0
2018-09-11 02:00:00,nuls,0.0073684801726199,-0.0145937076374992,0.019110454217521312,0.2183581835801124,0
2018-09-11 04:00:00,nuls,0.0145937076374992,0.0015344309949359,0.05012994604417744,0.44118744839657864,1
2018-09-11 06:00:00,bnb,0.0058724931908642,0.0014400975928053,0.020919199611949813,0.6233965748841763,0
2018-09-11 08:00:00,nuls,0.0311239981288716,-0.0018725761209064,0.041149743683462935,0.7686938007255025,0
2018-09-11 10:00:00,xlm,0.0045688390093784,0.0109293601102461,0.00938603977963749,0.9944620626063907,0
2018-09-11 12:00:00,vet,-0.0018448140948397,0.0113820128624985,0.011556916224012911,0.16201649547485786,0
2018-09-11 14:00:00,iota,0.0129453162053237,0.029105813589675,0.025788376532006156,0.6349457657207154,0
2018-09-11 16:00:00,xlm,-0.0081200373277601,0.011255654586739,0.02533973247302606,0.17607201087504087,0
2018-09-11 18:00:00,bnb,0.0186797369742195,0.0131653181394164,0.026893473596765603,0.6783593096440483,0
2018-09-11 20:00:00,xlm,0.0384643027110352,-0.0463806303734288,0.05459041414996625,0.9242893284211355,0
2018-09-11 22:00:00,xlm,0.0463806303734288,0.0102647755904372,0.10221845570383101,0.46771558665446744,1
2018-09-12 00:00:00,qtum,0.0153840510087671,0.0144442302106707,0.02017365459108663,0.6152842386355456,0
2018-09-12 02:00:00,xlm,0.0108300941079666,0.0428341244731765,0.02162764521905473,0.7289224570998925,0
2018-09-12 04:00:00,bnb,0.0017421670867497,0.0033448108593591,0.014894218936555625,0.8066253149814124,0
2018-09-12 06:00:00,icx,0.0222898306999959,0.0308688039250856,0.02953915381228085,0.8907455276880514,0
2018-09-12 08:00:00,eos,-0.0073575845233213,-0.006540881595078,0.017210597235193317,0.3498195991110148,0
2018-09-12 10:00:00,nuls,0.0125294927925589,0.0044584942921499,0.027799458631395088,0.8671486334514926,0
2018-09-12 12:00:00,icx,0.0086369341269247,-0.0328508157845555,0.020708082654089778,0.8558069770197739,0
2018-09-12 14:00:00,neo,0.0389739425159938,0.0192841416996843,0.041238833175409495,0.9926503496803997,0
2018-09-12 16:00:00,vet,0.0194141914850296,-0.0115469436658834,0.04134673873426751,0.6813208870697255,0
2018-09-12 18:00:00,xlm,0.0300171992812084,0.0150599641398778,0.04050105983775086,0.7860601118618946,0
2018-09-12 20:00:00,eth,0.0339589115115293,-0.0042466652541598,0.050883376326219004,0.7840001317754357,0
2018-09-12 22:00:00,vet,0.0342701757037078,0.0011369379227901,0.07374969780553363,0.6606171826676313,0
2018-09-13 00:00:00,ada,0.0236241238860142,-0.0063750160821374,0.03609984056628677,0.9012229545402168,0
2018-09-13 02:00:00,eth,0.0266363814688751,-0.000259805917824,0.03923617885676843,0.7129469109240419,0
2018-09-13 04:00:00,xlm,0.015900731106319,0.0118344307375218,0.02457173715129781,0.8204036709624434,0
2018-09-13 06:00:00,vet,0.0008986640363858,-0.0422486802998926,0.029244871249541688,0.13580944730539446,0
2018-09-13 08:00:00,vet,0.0422486802998926,0.013362015594532,0.04811679126711855,0.8136700635367777,1
2018-09-13 10:00:00,icx,0.0418499862572782,-0.0041318792243769,0.05252061546301379,0.8215668219023082,0
2018-09-13 12:00:00,eth,0.0159600832202218,-0.0454772852382096,0.02079062104501371,0.9473621177778735,0
2018-09-13 14:00:00,eth,0.0454772852382096,0.0087693703326147,0.06267487675176234,0.7481456074589125,1
2018-09-13 16:00:00,ont,0.0022302789510528,-0.0189964441278135,0.04101683334765202,0.5162754705996836,0
2018-09-13 18:00:00,eos,0.0303318866649749,0.0071903250903143,0.04411740392147002,0.7048946114004638,0
2018-09-13 20:00:00,bnb,-0.0043065702079659,-0.0017157581286105,0.02405564457493095,0.5147171897819282,0
2018-09-13 22:00:00,vet,0.0232922948432244,-0.0011320714602019,0.03519508888561508,0.985358133113354,0
2018-09-14 00:00:00,eth,0.0246051895959466,-0.0134770528460495,0.045670990294234534,0.6659066785577397,0
2018-09-14 02:00:00,eth,0.0134770528460495,-0.0152212717795099,0.028651595458229512,0.8432961939378378,1
2018-09-14 04:00:00,qtum,0.0323489905190578,0.0177370219164381,0.04577845682533054,0.8553585040593895,0
2018-09-14 06:00:00,neo,0.0144938997094305,0.0155520767421664,0.02379494312458392,0.7787335261468576,0
2018-09-14 08:00:00,icx,0.0008591075823722,0.0281591164214048,0.04088933546271227,0.0774691416143947,0
2018-09-14 10:00:00,etc,0.005319477736879,-0.0049729781292851,0.023728452679268465,0.513911239678004,0
2018-09-14 12:00:00,bnb,0.0160048504496296,0.0036839323425301,0.02647127335564941,0.6268748227022432,0
2018-09-14 14:00:00,neo,-0.0005453343122123,-0.0118728064072826,0.01358796317005839,0.4202319846027477,0
2018-09-14 16:00:00,iota,0.0299230119595762,0.0024848373983994,0.035648155730337076,0.9902030796180964,0
2018-09-14 18:00:00,eth,0.025198069146945,-0.0187975748838568,0.04517410438359402,0.5625812108059454,0
2018-09-14 20:00:00,ltc,0.0393946761938922,0.0092372333390352,0.059150895930390135,0.7048555709252542,0
2018-09-14 22:00:00,vet,0.0005259104313235,0.0141695519253982,0.024521249696920232,0.6413636507857532,0
2018-09-15 00:00:00,nuls,0.0152921058467879,0.0127004552791904,0.01895063802467578,0.41225836133998933,0
2018-09-15 02:00:00,eth,0.0226447758382151,0.0027401595782591,0.0342101707113661,0.8102210064694252,0
2018-09-15 04:00:00,etc,0.0096047434837067,0.0006439956496953,0.018473211755377042,0.7326115598395783,0
2018-09-15 06:00:00,ont,0.0014534042942854,-0.000591693008848,0.016305306462984115,0.44899498666579596,0
2018-09-15 08:00:00,vet,0.0126813288249906,-0.0084288787116594,0.015228173922046317,0.7682768982534748,0
2018-09-15 10:00:00,eos,0.0322106285153169,0.0079130325345086,0.03900269804837417,0.8678935270234374,0
2018-09-15 12:00:00,qtum,0.0110446710015199,0.0046868241316342,0.03137405307195157,0.46495775170394915,0
2018-09-15 14:00:00,icx,0.0374152525219606,0.0118136345924652,0.062030587389389026,0.6932814716474184,0
2018-09-15 16:00:00,eth,0.0105448504571469,-0.0132520821203372,0.023131241886929225,0.4763253626383821,0
2018-09-15 18:00:00,etc,0.0206259440440672,0.0026802600821007,0.027737901202271167,0.8590814613127806,0
2018-09-15 20:00:00,bnb,0.0059597661172496,-0.0014710278306592,0.02144558422618709,0.6643494506517633,0
2018-09-15 22:00:00,bnb,0.0014710278306592,0.0060285610436077,0.02294875911967103,0.6026144763947158,1
2018-09-16 00:00:00,ont,0.0056781136748731,0.0120837244309518,0.013362126208512988,0.5143647136201415,0
2018-09-16 02:00:00,eos,0.0079124886722536,0.0100639634171161,0.014936763227995694,0.5366759482378157,0
2018-09-16 04:00:00,iota,0.0015515784481323,0.0093765398817955,0.011181361535875135,0.3215872933486588,0
2018-09-16 06:00:00,icx,0.0125912261451522,0.0070019730004237,0.02400953821467259,0.8989972043462934,0
2018-09-16 08:00:00,etc,0.0032727596782823,-0.0011223446385206,0.006201755861947718,0.691466210410714,0
2018-09-16 10:00:00,nuls,0.0143201650000101,8.452476741576667e-05,0.019198794128452528,0.9249037945008319,0
2018-09-16 12:00:00,xlm,0.0251101735306418,0.0031101724079896,0.04494004498641985,0.7598736632405999,0
2018-09-16 14:00:00,ltc,0.0036741262028546,0.0034754585071138,0.01925853068710912,0.36712212921183074,0
2018-09-16 16:00:00,nuls,0.0097573874215054,0.0063872684841943,0.023756623541894086,0.9506694929711891,0
2018-09-16 18:00:00,trx,0.0139964681056014,-0.0006106524807435,0.020653681227434207,0.7133166212120609,0
2018-09-16 20:00:00,eos,0.0147879604068335,0.0071712866149278,0.022497461520449746,0.8428387157917985,0
2018-09-16 22:00:00,ltc,0.0050579721029951,0.0094462421123048,0.009514954065793524,0.497742217132019,0
2018-09-17 00:00:00,neo,0.0060914330543541,-0.0052210942763875,0.012283645664150805,0.830801005562612,0
2018-09-17 02:00:00,ltc,0.0139936594482619,0.0054222542003256,0.0161135763539354,0.8573411251205735,0
2018-09-17 04:00:00,neo,0.0062130249340305,0.0062568682055753,0.015336562006848409,0.9506885357763196,0
2018-09-17 06:00:00,nuls,0.0064031721395293,0.0077714233698591,0.01954323016252973,0.6985136814700902,0
2018-09-17 08:00:00,iota,0.0015128133328781,-0.0020623034876457,0.014574827581107737,0.5246989559841444,0
2018-09-17 10:00:00,ada,0.0080864800637733,0.0069308393075597,0.018716837162282562,0.9064985964464367,0
2018-09-17 12:00:00,xlm,0.0177436773975377,0.0029185512963263,0.031165629696174212,0.7636044498132974,0
2018-09-17 14:00:00,nuls,0.0079272771929367,0.0430416335755253,0.026996616253433376,0.8594971457000481,0
2018-09-17 16:00:00,xrp,0.0009628007387525,0.000699727385107,0.035473731897870696,0.17746950422466798,0
2018-09-17 18:00:00,neo,0.0047480924147577,0.0091179430422876,0.019759097345913215,0.8393082426209102,0
2018-09-17 20:00:00,nuls,0.0045214169871829,0.0026672766711506,0.014828100941412042,0.43082545413524576,0
2018-09-17 22:00:00,icx,0.0108168996376586,4.78226110610068e-05,0.021158011219799974,0.6031082484003513,0
2018-09-18 00:00:00,xrp,0.0077643099472138,-0.0059962455403661,0.016196156750387877,0.4814266218971004,0
2018-09-18 02:00:00,etc,0.012442251526242,0.0092439028241117,0.018208299089067535,0.9537521867182477,0
2018-09-18 04:00:00,xlm,-0.0010493472570192,-0.0091941376570016,0.009850575045005784,0.2649197841043963,0
2018-09-18 06:00:00,icx,0.0185139229423642,-8.414336523251097e-07,0.027082997221908177,0.6729526463369498,0
2018-09-18 08:00:00,eth,0.011073048094462,0.0083277259343134,0.020858763569376215,0.7849899622692584,0
2018-09-18 10:00:00,qtum,0.0050269433116091,-0.0204346494575578,0.022797362194883774,0.3625458158991141,0
2018-09-18 12:00:00,xrp,0.1346866290843729,-0.0330495886291091,0.15358196657665457,0.8104758970823025,0
2018-09-18 14:00:00,eth,0.0462958647436889,0.0001007163377574,0.061251049867434376,0.8633647412745358,0
2018-09-18 16:00:00,ada,0.0371734910135138,0.0169914993440914,0.04477645528317423,0.9501171091090008,0
2018-09-18 18:00:00,iota,0.001279716326786,0.017791507495525,0.02592867061738047,0.2167090210034661,0
2018-09-18 20:00:00,ont,0.0069571680325825,0.0046156993510536,0.019761635721249622,0.3449737827658429,0
2018-09-18 22:00:00,iota,0.015949157285133,0.0002485111908537,0.027775874749751683,0.8666715253994431,0
2018-09-19 00:00:00,ada,0.009425697311706,0.0044193349947203,0.01699952763291704,0.5718484882729005,0
2018-09-19 02:00:00,neo,0.0221946354046177,-0.0023990963227769,0.032261573632395416,0.8880217883858796,0
2018-09-19 04:00:00,xrp,0.0281020313142136,0.0085876496453546,0.0462891073576371,0.7180396023876287,0
2018-09-19 06:00:00,qtum,0.0049014308734496,-0.002007906314931,0.0141560114584497,0.6909375667475947,0
2018-09-19 08:00:00,ada,0.0649478991953871,0.0222001417022283,0.07641145119287054,0.9905227101132426,0
2018-09-19 10:00:00,vet,0.0086411171283339,-0.0011293145744806,0.02919431421145947,0.869160020915337,0
2018-09-19 12:00:00,vet,0.0011293145744806,0.0067497159063389,0.022568822489192553,0.03448164462740861,1
2018-09-19 14:00:00,nuls,0.0123804607145962,-0.0028112468895772,0.02868589714323147,0.5868207605175852,0
2018-09-19 16:00:00,eos,0.0222664513534327,0.0135166784149726,0.03933878333103382,0.7070346232762021,0
2018-09-19 18:00:00,ltc,0.003590482976518,-0.0035653942443748,0.0160388128349843,0.3523171726294905,0
2018-09-19 20:00:00,etc,0.032225252001192,0.0166025707912245,0.0575674729221691,0.636086228093803,0
2018-09-19 22:00:00,nuls,0.0145953191726845,0.0049386266221768,0.01939205732441126,0.7623368685173153,0
2018-09-20 00:00:00,qtum,0.0080829515222571,-0.0120486211261362,0.01250066291843324,0.8307324662794661,0
2018-09-20 02:00:00,qtum,0.0120486211261362,0.007385140024262,0.013663250600230352,0.975379349539068,1
2018-09-20 04:00:00,vet,0.0107367361916105,0.0063024966022754,0.022190788387704854,0.5209764219797167,0
2018-09-20 06:00:00,qtum,0.0079097132291644,0.0042961490039646,0.017519921551057364,0.9656547125090271,0
2018-09-20 08:00:00,trx,0.0100906709773422,0.0042094704539143,0.013808067327634121,0.9635986954155731,0
2018-09-20 10:00:00,ltc,0.0044986237732806,-0.0083790244556889,0.009525700066832406,0.8231388006491958,0
2018-09-20 12:00:00,xrp,0.0977698009946989,-0.0348686444573928,0.11249255158170686,0.9613846996064455,0
2018-09-20 14:00:00,xrp,0.0348686444573928,0.0014498399289725,0.05684903366374338,0.7804646147434376,1
2018-09-20 16:00:00,ont,0.0035126624748151,0.0110661401159601,0.009566386797537439,0.38281598718807636,0
2018-09-20 18:00:00,iota,0.0066500342169339,0.0006146061675529,0.010036875994358228,0.9008193668629175,0
2018-09-20 20:00:00,xrp,0.0718083891939124,-0.1040601435732724,0.08555717872959041,0.9266378607375423,0
2018-09-20 22:00:00,xrp,0.1040601435732724,-0.0178598966042691,0.16262021152390954,0.741122436882362,1
2018-09-21 00:00:00,nuls,0.0782360173478852,0.0288319545761026,0.08210915794008426,0.9878513713260558,0
2018-09-21 02:00:00,ada,0.0120792346239031,-0.0043785246977135,0.07020463026273205,0.23579878542940338,0
2018-09-21 04:00:00,vet,0.0330541365317707,0.005678826484724,0.07251747494778281,0.5415523199017367,0
2018-09-21 06:00:00,nuls,0.0109825850208172,-0.0238704772286953,0.02485435301573201,0.4654560048464947,0
2018-09-21 08:00:00,qtum,0.0935643185653286,0.0234022782346128,0.153248464000007,0.6254268590089549,0
2018-09-21 10:00:00,iota,0.0008235354949683,0.0028006778324145,0.03385600835441976,0.4025134761686199,0
2018-09-21 12:00:00,xrp,0.1528466262510255,-0.0846084028877664,0.17504428521388912,0.8751117306726699,0
2018-09-21 14:00:00,xrp,0.0846084028877664,-0.0138664573348039,0.1832499459194885,0.786447229207241,1
2018-09-21 16:00:00,xrp,0.0138664573348039,-0.020701365805382,0.41738743858658783,0.12684460805655134,1
2018-09-21 18:00:00,xlm,0.0268982135858395,-0.0118754944418363,0.07465003491021499,0.7280366450473253,0
2018-09-21 20:00:00,trx,0.0810728770972547,0.0075787287989774,0.11824071498959521,0.7597599043043888,0
2018-09-21 22:00:00,ada,0.0014471198457547,-0.002414374257293,0.06704697822255798,0.5826242063083198,0
2018-09-22 00:00:00,ont,0.1028002721675785,0.0132956877601565,0.1368449066385864,0.8337146650380648,0
2018-09-22 02:00:00,ltc,0.0098741125472316,0.0192170235862964,0.021895846942709716,0.8305606005927215,0
2018-09-22 04:00:00,xrp,0.0171692586629359,-0.1483429926039911,0.052420166657391624,0.8096536313091209,0
2018-09-22 06:00:00,xrp,0.1483429926039911,-0.0109206956998301,0.21634328141547196,0.6439000949134195,1
2018-09-22 08:00:00,xrp,0.0109206956998301,0.0323763011970315,0.08543897681314186,0.8876690022706524,1
2018-09-22 10:00:00,ont,0.0212996824695726,0.0093891216941161,0.051843678928722915,0.7187183821424616,0
2018-09-22 12:00:00,icx,0.0068037605788331,-0.0081215611593229,0.026575590238284603,0.3056568272910255,0
2018-09-22 14:00:00,xrp,0.0267111870227935,0.0274617553842507,0.08048325057650031,0.4292675261033807,0
2018-09-22 16:00:00,ltc,0.0148243623907912,-0.0047013539077829,0.024892633090536805,0.840705255163015,0
2018-09-22 18:00:00,icx,0.0139567021799223,-0.010540217712177,0.01849614749963881,0.7076429954580779,0
2018-09-22 20:00:00,icx,0.010540217712177,0.0074439296380342,0.038135472509339505,0.8568445623823661,1
2018-09-22 22:00:00,xrp,0.0112661853032841,-0.0171234718599667,0.04271758113952402,0.2199924817764759,0
2018-09-23 00:00:00,xrp,0.0171234718599667,-0.003262513255162,0.04506863202723368,0.7897904639783264,1
